LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
21 - Monry - 11 [likes=4, dislikes=0, completion=0.75107296137339, like_ratio=1.0, like_rate=0.0171673819742489, tedium=17.5]	SOLVED	LdlUrrUdllUdrruruulDlLddrrUdlluurRllLrrrurDllllLulD	9.63023	13	51	32	43	344	80	6	43	8	1.86047	1.33552	57.3333	32	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
72 - Marko Dzekic - 12 [likes=5, dislikes=0, completion=0.817813765182186, like_ratio=1.0, like_rate=0.0202429149797571, tedium=7.0]	SOLVED	drrUdlluRuurrdDuulllDrdRlulDuurrD	8.7523	8	33	13	14	224	47	4	23	16	3.35714	1.3908	56	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
25 - Marko Dzekic - 13 [likes=4, dislikes=0, completion=0.935344827586207, like_ratio=1.0, like_rate=0.0172413793103448, tedium=3.33333333333333]	SOLVED	ulldddrrruLuurDlLrrDuulllD	8.59289	6	26	17	18	216	61	17	48	12	3.38889	1.61887	12.7059	17	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Marko Dzekic - 14 [likes=3, dislikes=0, completion=0.930747922437673, like_ratio=1.0, like_rate=0.0083102493074792, tedium=5.0]	SOLVED	dddrUUddllluRUrrdLdlU	8.90839	7	21	12	12	144	39	7	32	12	3.25	1.42616	20.5714	12	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
49 - Marko Dzekic - 15 [likes=3, dislikes=0, completion=0.80564263322884, like_ratio=1.0, like_rate=0.0094043887147335, tedium=7.5]	SOLVED	ullDurrdLddlluUddrruLdrrUllUddlUrrrU	8.41835	9	36	18	25	400	77	17	30	16	3.08	1.42997	23.5294	18	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Marko Dzekic - 16 [likes=3, dislikes=0, completion=0.895454545454546, like_ratio=1.0, like_rate=0.0136363636363636, tedium=5.0]	SOLVED	uLLDlddrrrUUddllUdrruLUddlluRdrruulL	8.693	11	36	16	23	460	48	6	29	20	2.08696	1.32982	76.6667	16	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
204 - Marko Dzekic - 17 [likes=2, dislikes=0, completion=0.874458874458874, like_ratio=1.0, like_rate=0.0086580086580086, tedium=3.75]	SOLVED	ULulDuurrrdDlluR	9.23605	6	16	10	12	192	37	0	14	16	3.08333	1.51309	0	10	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
39 - Marko Dzekic - 18 [likes=4, dislikes=0, completion=0.581081081081081, like_ratio=1.0, like_rate=0.018018018018018, tedium=9.5]	SOLVED	llldddrrrUdllluuurrDDrdLuuurDlddLruuullddR	9.11485	8	42	32	39	624	67	36	101	16	1.71795	1.58082	17.3333	32	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Marko Dzekic - 19 [likes=4, dislikes=0, completion=0.862068965517241, like_ratio=1.0, like_rate=0.0172413793103448, tedium=3.25]	SOLVED	lluRdrruUddlluUddrruuLL	8.29272	6	23	18	22	352	56	7	42	16	2.54545	1.67393	50.2857	18	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
22 - Marko Dzekic - 20 [likes=4, dislikes=0, completion=0.801169590643275, like_ratio=1.0, like_rate=0.0116959064327485, tedium=6.33333333333333]	SOLVED	rdLulDrrrddllUdrruuullldRRurD	9.5276	7	29	13	13	156	45	9	38	12	3.46154	1.44256	17.3333	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - Marko Dzekic - 21 [likes=4, dislikes=0, completion=0.869369369369369, like_ratio=1.0, like_rate=0.018018018018018, tedium=5.33333333333333]	SOLVED	rdLLruuullddRUrrdL	8.48848	6	18	9	9	108	32	6	26	12	3.55556	1.44225	18	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Marko Dzekic - 22 [likes=4, dislikes=1, completion=0.869888475836431, like_ratio=0.8, like_rate=0.0148698884758364, tedium=6.0]	SOLVED	ulldddrrUdrUUdlLrUddllUURR	8.72949	10	26	27	39	624	132	17	43	16	3.38462	1.44247	36.7059	27	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
27 - Marko Dzekic - 23 [likes=3, dislikes=0, completion=0.941391941391941, like_ratio=1.0, like_rate=0.010989010989011, tedium=4.66666666666667]	SOLVED	dllUUrurrDDldlUluR	8.26699	7	18	17	17	204	53	13	44	12	3.11765	1.49892	15.6923	17	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Marko Dzekic - 24 [likes=4, dislikes=0, completion=0.888235294117647, like_ratio=1.0, like_rate=0.0117647058823529, tedium=3.75]	SOLVED	rrdDLruulldRurrDD	8.43465	6	17	15	15	240	60	7	29	16	4	1.57042	34.2857	15	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Thinking Rabbit - 25 [likes=5, dislikes=0, completion=0.891089108910891, like_ratio=1.0, like_rate=0.0247524752475248, tedium=15.25]	SOLVED	luuurrdLurrrrddddddlllluRRuurruuulllllldddrrRRddRluullluUrurrrrdLulldllddrrrdddrrUUUUdddlluullluururrrdLulldlddrrrRlllluuruLrrrrrrdLulllldlddrrrddrruUUUruLLLdLruLrrrdLulldLruLdLrurrrdLLL	16.2467	32	186	472	599	9584	2332	813	302	16	3.89316	1.22122	11.7884	472	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Thinking Rabbit - 26 [likes=6, dislikes=0, completion=0.826923076923077, like_ratio=1.0, like_rate=0.0288461538461538, tedium=5.75]	SOLVED	lllDlddRluurrdrUdlLurrruLddllddrrUdlluurD	9.6097	8	41	50	60	960	346	54	167	16	5.76667	1.66828	17.7778	50	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Thinking Rabbit - 27 [likes=10, dislikes=0, completion=0.5260663507109, like_ratio=1.0, like_rate=0.04739336492891, tedium=12.5]	SOLVED	lLLUlDrrruLdllulldRRRRuLLuurDlddlluRdrrddlUrururrdLL	13.1455	17	52	350	629	10064	1046	772	1166	16	1.66296	1.46092	13.0363	350	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-01 - Thinking Rabbit - 28 [likes=4, dislikes=1, completion=0.592105263157895, like_ratio=0.8, like_rate=0.0087719298245614, tedium=23.3333333333333]	SOLVED	dDDllddrrUUUdlldRuruUluRRddldlddrUUUUdrrrrddllUdrruulLLulDDuuruRldlluRRddldlddrUUUruulldRdrU	9.65149	27	92	248	295	3540	363	86	215	12	1.23051	1.23445	41.1628	248	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-01 - Thinking Rabbit - 29 [likes=2, dislikes=0, completion=0.552380952380952, like_ratio=1.0, like_rate=0.0095238095238095, tedium=16.0]	SOLVED	ddrrdddllUdrruuululullddllddrUluuRurrrddrrdddllulLdlluurDldRurrrRlllluluururrrddDuuullldDrUdllddrrrRlllUluuruRdllddrU	16.0291	15	117	270	419	8380	1068	494	1183	20	2.54893	1.4956	16.9636	270	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-02 - Thinking Rabbit - 30 [likes=4, dislikes=0, completion=0.436170212765957, like_ratio=1.0, like_rate=0.0106382978723404, tedium=13.5]	SOLVED	urrdrUdlddrUUlulldRurDrruLLuurDlddlluRdrrddlUrururrdLL	15.3733	13	54	376	674	10784	1085	904	1229	16	1.60979	1.6504	11.9292	376	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-03 - Thinking Rabbit - 31 [likes=2, dislikes=0, completion=0.565989847715736, like_ratio=1.0, like_rate=0.0050761421319797, tedium=6.6]	SOLVED	lllDurrrddlUlDurruLdllldddrrrUruulldLDurRddlUlldR	15.0107	11	49	182	213	4260	1187	264	472	20	5.57277	1.62806	16.1364	182	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-10 - Thinking Rabbit - 32 [likes=8, dislikes=1, completion=0.411467116357504, like_ratio=0.888888888888889, like_rate=0.0134907251264755, tedium=9.16666666666667]	SOLVED	dRluuRlddrUrRdLrdrruLLuuurrdLDlddrruLulllluurDldRRllddrUluR	16.8021	16	59	521	1031	24744	1318	1014	2070	24	1.27837	1.54287	24.4024	521	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-01 - Thinking Rabbit - 33 [likes=10, dislikes=1, completion=0.258958145137007, like_ratio=0.909090909090909, like_rate=0.0030111412225233, tedium=29.6666666666667]	SOLVED	rrDDDDrddlluRdrUluRRlluuuulldRurDDDDrddlluRurrRdrUUdllllddrUluRluuulldRurDDDrRRllddlluRurrrdrUllllddrUluRRR	9.07869	32	107	128	154	1848	250	23	219	12	1.62338	1.17047	80.3478	128	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-10 - Thinking Rabbit - 34 [likes=8, dislikes=1, completion=0.493975903614458, like_ratio=0.888888888888889, like_rate=0.0096385542168674, tedium=7.2]	SOLVED	dRRRurruullDDLdlluRRRuulDDuurrrdLulD	10.3416	14	36	163	260	5200	430	266	604	20	1.65385	1.48764	19.5489	163	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-01 - Thinking Rabbit - 35 [likes=8, dislikes=1, completion=0.554830287206266, like_ratio=0.888888888888889, like_rate=0.010443864229765, tedium=14.25]	SOLVED	ullldllluRdrrurrdrrUlllldlluuulDrdRlulldRdrruRdllluRdrruRRdrruLLrrruullDurrdLddlluLrdrruLLrruulDrdL	14.5279	19	99	446	844	13504	1174	1064	1338	16	1.391	1.42567	12.6917	446	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-07 - Thinking Rabbit - 36 [likes=8, dislikes=1, completion=0.538363171355499, like_ratio=0.888888888888889, like_rate=0.010230179028133, tedium=15.8]	SOLVED	dddlUlLullDDDuuurrdrrdddlluLdLLrrrrruuullullddDuuurrdrrruulDrddlddlllLrrrruuruLdddllulluuurrdLDlddrrrruuuLLrrdddlllluurDrdrruuullulDDlddRluuruulDDDurD	11.9232	25	150	256	345	6900	754	280	410	20	2.18551	1.26332	24.6429	256	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-08 - Thinking Rabbit - 37 [likes=8, dislikes=1, completion=0.576470588235294, like_ratio=0.888888888888889, like_rate=0.0104575163398693, tedium=8.8]	SOLVED	lddlluLLruLdrrdrruulLdllLrrrurrdLLLLrruLdlULrrrrruulllDurrrddllLuLrdL	10.828	17	69	150	185	3700	623	120	236	20	3.36757	1.35945	30.8333	150	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 03-03 - Thinking Rabbit - 38 [likes=6, dislikes=1, completion=0.546082949308756, like_ratio=0.857142857142857, like_rate=0.0138248847926267, tedium=7.5]	SOLVED	ruuuuulLLrrdrddlUdrddlUruuuullldlddrUdlddrURRllluurRllddrrrdrUUUUdddlllluurrRlllddrrrruUlllUdlddrrULdlUUddrrrruulLrUdldlUddrrUU	14.2864	26	127	308	371	11872	1285	239	662	32	3.46361	1.25552	49.6736	308	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-05 - Thinking Rabbit - 39 [likes=10, dislikes=1, completion=0.538968166849616, like_ratio=0.909090909090909, like_rate=0.0109769484083425, tedium=28.5]	SOLVED	rRRddrruLrULLruullllDDldRuuurrrrddlLLrrrddlUruuulllldDuurrrrddLLrruullllddDuuurrrrddllLrrruulllldDrDurrrrruLdllllluurrrrDullllddldRurrrdrruLLLLrrruulllldD	9.71386	28	154	128	181	2896	320	79	278	16	1.76796	1.20401	36.6582	128	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-03 - Thinking Rabbit - 40 [likes=5, dislikes=1, completion=0.519094766619519, like_ratio=0.833333333333333, like_rate=0.007072135785007, tedium=7.25]	SOLVED	dlLdlluRRurrddLLddrrUdlluuulldR	9.99437	8	31	55	68	1088	176	54	163	16	2.58824	1.69459	20.1481	55	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-02 - Thinking Rabbit - 41 [likes=5, dislikes=0, completion=0.449297971918877, like_ratio=1.0, like_rate=0.0039001560062402, tedium=14.75]	SOLVED	ruuuuulllllddldRuuurrrrrddddddlllluRRRdrUUUUUruLLLLLLdddRRRllluuurrdLurrrrdddddlluulUdrRlddrruUUUruLLLLLdLrurrdLL	23.4083	33	113	584	927	14832	2461	1428	1539	16	2.6548	1.23002	10.3866	584	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-09 - Thinking Rabbit - 42 [likes=8, dislikes=1, completion=0.49622641509434, like_ratio=0.888888888888889, like_rate=0.0150943396226415, tedium=16.0]	SOLVED	ululuurrrDDrdLuuullDRurDDrddlUdlluRdrrrruLdlUdlluRllUluurrdrDuullldRRurD	13.2093	18	72	188	337	5392	529	423	470	16	1.56973	1.38173	12.747	188	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-03 - Thinking Rabbit - 43 [likes=11, dislikes=1, completion=0.529554655870445, like_ratio=0.916666666666667, like_rate=0.0089068825910931, tedium=6.6]	SOLVED	RDrDrddLLrruulDLdRuuulDDuuuurDDDD	11.5901	15	33	29	33	660	57	6	22	20	1.72727	1.26251	110	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 02-05 - Thinking Rabbit - 44 [likes=6, dislikes=1, completion=0.49777117384844, like_ratio=0.857142857142857, like_rate=0.0089153046062407, tedium=14.0]	SOLVED	luuRRUdllddrrUdlluuurrUdldlddrruUUdddrruLdlUdlluuurrrDulldlddrruUruLdlUUddrddrUU	9.19359	17	80	66	86	1376	118	88	124	16	1.37209	1.29955	15.6364	66	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
25 - Werner Ettinger - 45 [likes=2, dislikes=0, completion=0.807692307692308, like_ratio=1.0, like_rate=0.0096153846153846, tedium=5.25]	SOLVED	DrruulDldRllUrUdrrDldLuulluurRdLdlUrurRddddlL	10.4251	13	45	128	140	2240	1058	127	147	16	7.55714	1.46247	17.6378	128	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Jacques Duthen - 46 [likes=6, dislikes=0, completion=0.919678714859438, like_ratio=1.0, like_rate=0.0240963855421687, tedium=6.0]	SOLVED	ruulllddRUluRdRldRuluR	8.74261	7	22	13	13	156	25	1	15	12	1.92308	1.44256	156	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
33 - Jacques Duthen - 47 [likes=7, dislikes=0, completion=0.905, like_ratio=1.0, like_rate=0.035, tedium=11.0]	SOLVED	ullDLdRulLulldRRRRdRUluR	8.34718	12	24	28	31	248	58	10	19	8	1.87097	1.33131	24.8	28	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
28 - Jacques Duthen - 48 [likes=6, dislikes=0, completion=0.917874396135266, like_ratio=1.0, like_rate=0.0289855072463768, tedium=12.0]	SOLVED	dllUUlldRuuurDlddRdrruulDlluRddRuluR	8.89843	10	36	16	20	160	61	10	15	8	3.05	1.34928	16	16	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Jacques Duthen - 49 [likes=5, dislikes=0, completion=0.820855614973262, like_ratio=1.0, like_rate=0.0133689839572193, tedium=11.0]	SOLVED	LruullldDDuuurrrddlLrruullldDuurrDrdLLLuurDllDDuurrrdLLulD	9.62572	16	58	66	77	1232	210	48	100	16	2.72727	1.31191	25.6667	66	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
19 - Jacques Duthen - 50 [likes=7, dislikes=0, completion=0.886699507389163, like_ratio=1.0, like_rate=0.0344827586206897, tedium=9.33333333333333]	SOLVED	urrrrddllURlLrrurDlllulldRurRRllldRRR	8.25647	11	37	28	38	456	82	21	57	12	2.15789	1.39193	21.7143	28	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Jacques Duthen - 51 [likes=6, dislikes=0, completion=0.909090909090909, like_ratio=1.0, like_rate=0.025974025974026, tedium=8.5]	SOLVED	DRllddrrruUllDldRR	8.28859	7	18	14	14	112	30	5	7	8	2.14286	1.45792	22.4	14	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
55 - Jacques Duthen - 52 [likes=8, dislikes=0, completion=0.665, like_ratio=1.0, like_rate=0.04, tedium=13.0]	SOLVED	dlllUlldlluRdllluRdrruRdllluRdrruRRdrrruullulDrrrddllULdrrruulLdlLrruulDrrrdL	10.1826	15	77	114	208	3328	323	174	265	16	1.55288	1.42737	19.1264	114	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
38 - Jacques Duthen - 53 [likes=8, dislikes=0, completion=0.802816901408451, like_ratio=1.0, like_rate=0.0375586854460094, tedium=13.0]	SOLVED	ulDLLulldRRRRDrUdddlUruulldR	9.84717	12	28	42	54	432	73	25	39	8	1.35185	1.39433	17.28	42	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
59 - Jacques Duthen - 54 [likes=5, dislikes=0, completion=0.668181818181818, like_ratio=1.0, like_rate=0.0227272727272727, tedium=10.75]	SOLVED	drrRllluuurrdDLdlUrruurrddDlLLuruRlddrruUlldllDuU	9.09281	12	49	61	82	1312	246	50	69	16	3	1.44373	26.24	61	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
18 - Jacques Duthen - 55 [likes=9, dislikes=0, completion=0.881278538812785, like_ratio=1.0, like_rate=0.0410958904109589, tedium=8.33333333333333]	SOLVED	UddlluuurRRlllddRRRdrUlllluRurDldRR	9.85464	12	35	37	41	492	97	35	56	12	2.36585	1.36269	14.0571	37	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Jacques Duthen - 56 [likes=8, dislikes=0, completion=0.908730158730159, like_ratio=1.0, like_rate=0.0317460317460317, tedium=6.0]	SOLVED	dllUdrruulDldRulluRR	8.02437	6	20	9	9	72	23	2	8	8	2.55556	1.44225	36	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Jacques Duthen - 57 [likes=8, dislikes=0, completion=0.828996282527881, like_ratio=1.0, like_rate=0.0297397769516729, tedium=9.5]	SOLVED	lddrUluRRldddrruuLulDD	8.52677	7	22	17	22	176	27	14	23	8	1.22727	1.55516	12.5714	17	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Jacques Duthen - 58 [likes=8, dislikes=0, completion=0.76824034334764, like_ratio=1.0, like_rate=0.0343347639484979, tedium=13.6666666666667]	SOLVED	RuLrrDlllddrrUdlluururrdLddlluuluRdddrruuLrddlluluurDuRRdllDldR	8.83261	13	63	29	49	588	70	46	58	12	1.42857	1.34901	12.7826	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - Jacques Duthen - 59 [likes=8, dislikes=0, completion=0.829457364341085, like_ratio=1.0, like_rate=0.0310077519379845, tedium=12.6666666666667]	SOLVED	urrrrddlUruulldRurDDullllddrUluRdRRlluRR	8.64175	11	40	29	38	456	96	42	66	12	2.52632	1.39193	10.8571	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Jacques Duthen - 60 [likes=10, dislikes=0, completion=0.899628252788104, like_ratio=1.0, like_rate=0.0371747211895911, tedium=10.0]	SOLVED	dllULulldRurRlldRurRlldRurDldR	8.25987	10	30	17	21	168	38	12	23	8	1.80952	1.35588	14	17	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Jacques Duthen - 61 [likes=7, dislikes=0, completion=0.869767441860465, like_ratio=1.0, like_rate=0.0325581395348837, tedium=14.0]	SOLVED	dlllUruLulldRldRRRurDldRullluRRR	8.58918	12	32	25	29	232	92	25	32	8	3.17241	1.32393	9.28	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Jacques Duthen - 62 [likes=9, dislikes=0, completion=0.839228295819936, like_ratio=1.0, like_rate=0.0289389067524116, tedium=11.0]	SOLVED	ullDDuurrdddlLuuRlddrruU	8.21736	6	24	7	8	64	21	1	0	8	2.625	1.41421	64	7	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
47 - Jacques Duthen - 63 [likes=8, dislikes=0, completion=0.849056603773585, like_ratio=1.0, like_rate=0.0377358490566038, tedium=4.75]	SOLVED	dllURlluurrDLrRDLdlU	8.87079	9	20	28	32	512	110	14	57	16	3.4375	1.46973	36.5714	28	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Jacques Duthen - 64 [likes=7, dislikes=0, completion=0.781395348837209, like_ratio=1.0, like_rate=0.0325581395348837, tedium=12.3333333333333]	SOLVED	ullllddrUluurrdrrddlULuullddRRRdrruulDlluRullldRR	8.77908	11	49	36	42	504	100	35	99	12	2.38095	1.40465	14.4	36	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
